tweet	date
US warplanes' frequent presence around Taiwan is providing opportunities for PLA air force and navy to train for electronic warfare. Having the US Air Force serve as a 'simulated enemy' in a drill is helpful for the PLA to prepare for actual combat: expert https://t.co/xz6QyiR9g0 	2020-08-17
#Editorial: The Chinese mainland believes in peace. But it also has the courage and strength to safeguard its national unity, even through a war. #Taiwan  https://t.co/NIp4Skr6yk https://t.co/8Xvw3s0spi 	2020-08-17
US strategists are very clear that they have no time and capability to interrupt a massive military operation launched by the PLA to reunify Taiwan, so their best option is to persuade policymakers not to provoke China too much: expert https://t.co/yme8zGOF7k https://t.co/oWAdmeNnB2 	2020-08-16
Reunifying Taiwan by force is not an urgent task as long as the separatist forces and Washington do not cross the red line, said mainland experts in response to a prediction made by @NavalInstitute that the mainland will attack Taiwan in 2021. https://t.co/yme8zGOF7k https://t.co/jQIndakAZu 	2020-08-16
If a reunification-by-force operation breaks out, the PLA would destroy #Taiwan's air fields and command centers, giving their F-16Vs no chance to even take flight, and giving those already in the air no place to land: analysts https://t.co/qs9lHP3IpC https://t.co/rb8AoQECeA 	2020-08-15
Reports on Sat. said the #US has formalized the sale of F-16 jets to #Taiwan only 2 days after the #PLA announced drills in Taiwan Straits. This is seen as a further provocation that steps on the red line and raises the risk of confrontations: experts https://t.co/C62zdWCO3f https://t.co/FYJNwBqhmH 	2020-08-15
Military drills in the #TaiwanStraits are a necessary response to the region's security situation, and they aim to safeguard national sovereignty. The military will take all necessary measures to fight back against the provocative acts of secessionists, China’s FM said on Friday. https://t.co/M4mwXgMl9G 	2020-08-14
Data from information provider VariFlight showed that, from August 1 to 11, the inbound international passenger flights (excluding Hong Kong, Macao and Taiwan) at Pudong Airport accounted for 24.92 percent of all the flights to China. https://t.co/K3gdBMWw84 	2020-08-13
The most important task of PLA drills in #Taiwan Straits is to enhance &amp; normalize military drills. The drills are not staged only to deter the secessionists, but also to train the troops and to turn the exercises into real military actions when necessary. https://t.co/15VTTb5uGX https://t.co/BTNHrK0pfl 	2020-08-13
The #PLA is capable of defeating any foreign military intervention amid the military operation to reunify #Taiwan. The PLA needs to make more visible moves so that US policymakers can receive the signal effectively and think twice to avoid conflict: expert https://t.co/0gWpbWQ7lq 	2020-08-13
The mainland will definitely increase military pressure in response to rising #US-Taiwan relations; once peaceful means fail, the mainland will not fear a military showdown in the #Taiwan Straits: Editor-in-Chief Hu Xijin #HuSays https://t.co/os44MZjWFZ 	2020-08-13
#环球时报Editorial: The US must not overestimate the deterrence it could pose by military intervention in the Taiwan Straits. The Chinese people generally no longer believe that US military could dominate the battlefield once a war breaks out there. https://t.co/In61OqecxR https://t.co/2MRix32SW3 	2020-08-13
The island of Taiwan's intention to purchase US missiles and mines showed its outdated war concepts and military technologies, and their potential deployment can be easily countered by the PLA: Chinese mainland experts https://t.co/bMyCYdHwFK https://t.co/QKzhUhwHQj 	2020-08-13
The Chinese #PLA has held large-scale drills in #Taiwan Straits in recent days in a necessary move to safeguard national sovereignty in response to secessionist moves. https://t.co/uYJjkkSP5o https://t.co/n6zWYJuEcw 	2020-08-13
The #PLA Eastern Theater Command recently held training exercises in the northern and southern ends of the Taiwan Straits, which aimed to address the current security situation in the region, and is a necessary move to safeguard national sovereignty: spokesperson Zhang Chunhui. https://t.co/UOtYBAf5dm 	2020-08-13
.@JimmyLaiApple's Next Digital plunges 40.91% to HK$0.65 Wednesday, after surging over 1,100% within two days since Lai's arrest. #HongKong observer said funding from #Taiwan may be showing support. https://t.co/eoAxj9gHbm https://t.co/lZyeMlZUYc 	2020-08-12
The US Embassy in Beijing drops “China” from “Beijing, China” in its logo, sparking online speculation that it aims to tarnish the one-China principle and attempts to play the Taiwan card to further provoke China. https://t.co/cCTD4ILZp0 https://t.co/PYcCxFI5Nu 	2020-08-12
China has always opposed countries with diplomatic ties having official exchanges with Taiwan. China‘s reunification is the historical trend and going against it is doomed to fail, said the Chinese FM on a planned visit to Taiwan by the Czech senate president and Prague mayor. https://t.co/e1VF7B8SwL 	2020-08-12
US saw more than 150,000 new #COVID19 cases &amp; 2,000 deaths during US Health Secretary Alex Azar's three-day trip to Taiwan island, proving once again that American lives count for nothing compared with political expediency in some American politicians' eyes: Chinese FM https://t.co/vCKFOraWZC 	2020-08-12
US official visits #Taiwan without substantial results on #COVID19 vaccine, frustrating island. US uses DPP authorities as a pawn to contain China and DPP uses US to provoke the mainland, and this yields nothing for the island of Taiwan, analysts said. https://t.co/hhGn6PQD4V https://t.co/lqgehp2jgy 	2020-08-11
Taiwan claimed it used an air defense missile to monitor the PLA aircraft during their reported flight across the Taiwan Straits "middle line".  Taiwan missile installations would be useless in real combat, as they would be destroyed right away: experts https://t.co/lt0payqd9u https://t.co/15CQWQ9iQg 	2020-08-10
China urges the US to stop conducting official contacts in any form with the island of Taiwan and properly handle the Taiwan question to avoid causing damage to peace and stability across the Taiwan Strait: Chinese FM https://t.co/S152p39d47 	2020-08-10
PLA warplanes’ flight across the Taiwan Straits “middle line” is a strong response to US official’s Taiwan visit. If the US and Taiwan secessionists go further, more PLA operations, including live-fire missile drills, could be expected: experts https://t.co/lt0payqd9u https://t.co/eVaK3FzORG 	2020-08-10
The number of Chinese companies — including those from Hong Kong and Taiwan — in the Fortune Global 500 list has risen to 133, the first time that China has exceeded the US with 121 companies: Fortune Global 500 https://t.co/Cpk5oz7ODF 	2020-08-10
China has always been firmly opposed to official exchanges between the US and the island of Taiwan, and has lodged solemn representations with the US side on the relevant situation, said Chinese FM in response to the US health secretary's visit to the island of Taiwan. https://t.co/VbUmj6ieOW 	2020-08-10
The #PLA Air Force's J-10 and J-11 fighter jets briefly crossed the "middle line" of the #Taiwan Strait on Monday morning, Taiwan media reported. (File Photo) https://t.co/Iuw6Gd4tw0 	2020-08-10
Ground and naval forces of the Chinese People’s Liberation Army (PLA) are on concentrated schedules in amphibious landing and maritime exercises amid US military provocations in the South China Sea and near the island of Taiwan. https://t.co/OUiL1wnCK8 	2020-08-09
The #US' reported plan to sell #SeaGuardian military #drones to the island of #Taiwan is more of a political stunt with little military value to the separatist authority: military experts https://t.co/z7KhIJgkZV https://t.co/aicc9nc3OU 	2020-08-07
GT editor-in-chief Hu Xijin: The US should be reminded to distance itself from China's core interests. Don't play with fire off China's coast, don't really stir up conflict over Taiwan question, and don't overdo it in the #SouthChinaSea. https://t.co/gnkhwt3HuS https://t.co/cG6RB3883t 	2020-08-07
China firmly opposes any official interactions between the US and #Taiwan island and will take strong and resolute countermeasures against the wrong actions of the US: Chinese FM https://t.co/5DV4jxIQvh https://t.co/QXpX4S5COI 	2020-08-06
A military conflict in the #Taiwan Straits will be unavoidable if the US and the separatist authority on the island continue to make more provocations, such as high-level official contacts and military cooperation against the Chinese mainland: experts https://t.co/hyGyUZ5yzJ https://t.co/7IqjZx1YGT 	2020-08-05
@SecAzar’s scheduled visit to #Taiwan means that more US officials from sensitive sectors could also visit the island to provoke the mainland. A war with the mainland will be inevitable if Washington, Taiwan separatists break the bottom line: analysts https://t.co/hyGyUZ5yzJ https://t.co/fgyZBqPHro 	2020-08-05
#环球时报Editorial: Indulging the Tsai Ing-wen authorities in upgrading US-#Taiwan ties by "salami tactics" is a dangerous move, and being a pawn in the US' hard-line strategy toward China will lead the island of Taiwan to unbearable disaster. https://t.co/5b9RFn9445 https://t.co/B6FVWOOltR 	2020-08-05
It would be extremely dangerous for the Taiwan DPP authorities to gain support from foreign forces and gang up with the US, the Taiwan affairs office of the state council said on Wednesday regarding US HHS Secretary Alex Azar's scheduled visit to the island. https://t.co/X2RgjAOS2U 	2020-08-05
PLA Army's Z-10 attack helicopters recently conducted sea-crossing assault drills on a Navy warship. This combination can greatly boost the PLA's amphibious vertical landing capability on potential targets including the island of Taiwan: experts https://t.co/4Nug99xju3 https://t.co/KZJlRhLGNK 	2020-08-05
China's first Type 075 amphibious assault ship appears to have embarked on its 1st sea trial on Wed., online photos show. The warship is widely expected to play a major role around the #Taiwan Straits and S.China Sea. https://t.co/1y2Tt5Cp6V https://t.co/slXrOn0ORd 	2020-08-05
#China has lodged solemn representations with the #US in Beijing and Washington over @SecAzar's upcoming visit to #Taiwan, and urged the US not to send the wrong signals to #Taiwan secessionists: Chinese FM https://t.co/CmhrZ7NWT1 	2020-08-05
#Huawei has reportedly purchased 120m chips from Taiwan’s #MediaTek, following its deal with #Qualcomm, showcasing it is adapting a strategy of unifying industry “competitors” in counter of a US chip ban. https://t.co/55dFiRmAwE https://t.co/YISyq8xNXU 	2020-08-04
#Huawei has reportedly purchased 120m chips from Taiwan’s #MediaTek, following its deal with #Qualcomm, showcasing it is adapting a strategy of unifying industry “competitors” in counter of a US chip ban. https://t.co/55dFiRmAwE https://t.co/NvvkQGK8rg 	2020-08-04
Video released by CCTV on Sat shows #China Naval Air Force on guard around the #Taiwan Straits giving warnings in Chinese and English to #US military aircraft as it approached Chinese air space on July 23, asking the latter to change its course or it will be intercepted. https://t.co/8JEUaa8tsD 	2020-08-02
The West praised Lee Teng-hui for transforming #Taiwan into a "democracy," but they don't know that the "democracy" built by Lee is based on dividing the local people of Taiwan and the people from the mainland living on the island: expert https://t.co/oRdRkNJiGG https://t.co/Dl6G9zzSOZ 	2020-07-31
#Taiwan secessionism is a dead end road and national reunification is unstoppable by any force or individual, the State Council Taiwan Affairs Office said in response to the death of former Taiwan leader Lee Teng-hui. https://t.co/3aUVmYsrA1 	2020-07-30
#Chinese mainland netizens noticed the report about the death of former #Taiwan leader, “godfather of Taiwan secessionism” #LeeTenghui. Some said "what a shame…we want him to be punished for his treason when we reunify the island.” https://t.co/3aUVmYsrA1 https://t.co/X4kq56LO87 	2020-07-30
“Godfather of Taiwan secessionism” Lee Teng-hui, also the former leader of the island, died at 98 on Thursday, Taiwan media reported, citing the hospital. https://t.co/6zdi8T0zSK 	2020-07-30
A Taipei hospital dismissed rumors on Wed claiming that former Taiwan leader and key initiator of Taiwan-separatism Lee Teng-hui died after he get choked while drinking milk in February. https://t.co/8y3XgTqDlh https://t.co/5MCLsavKlU 	2020-07-29
#Taiwan media reported former regional leader Lee Teng-hui's office has ordered the hospital not to reveal Lee's information, and that Lee is in a coma and his health condition is "not good." https://t.co/qpqTVZ6uJo https://t.co/GTkc0Sc0dh 	2020-07-29
The #Taiwan authorities' inhumane move to bar the entry of children of mainland-Taiwan couples amid the #COVID19 pandemic is causing anger due to its obvious politicization of the #coronavirus and discrimination against #mainland residents. 	2020-07-28
China needs to make its military deterrence more visible, transparent and direct, to effectively counter US attempts to escalate tensions into military conflicts in South China Sea or Taiwan: expert https://t.co/x1CzOUegHs https://t.co/tIVdyTzRE8 	2020-07-28
The Taiwan Affairs Office of China's State Council denied on Monday hindering Taiwan students studying in the mainland from transferring schools and destroying legal religious books. https://t.co/GFLZOsAKpx https://t.co/RCeGRpjGwp 	2020-07-27
The communication commission of the island of #Taiwan has published a draft law aimed at blocking major Chinese mainland video platforms to stop local residents from having access to the culture conveyed in these TV shows, which is a narrow-minded move. https://t.co/Yhs0rTDloX https://t.co/4NOinlEjgp 	2020-07-22
During a symposium with entrepreneurs Tue, Chinese President Xi Jinping expressed gratitude to state-owned, private, foreign-funded enterprises, as well as HK, Macao, Taiwan-invested companies for their contributions to epidemic prevention and economic and social development work https://t.co/NglWLQcVky 	2020-07-21
#Opinion: #Taiwan is nothing but a card that will be played by the US against the mainland whenever Washington finds it expedient to do so. https://t.co/aRXqlWAgiK https://t.co/XQscQ3kfnk 	2020-07-20
#opinion: The military mishap during the Han Kuang drills shows a widening military gap in the Taiwan Straits. In the face of a rising China, a stronger relationship with Washington won’t buy time for Taipei. 	2020-07-20
#HongKong musical director with #Taiwan-based Rayark Games was under fire for allegedly hiding #HK secession-supporting slogan in Morse code in game and resigned Saturday, with mainland gamers demanding the firm’s clear statement opposing separatism. https://t.co/0zHf3fk9Vs https://t.co/tLDAABKmbh 	2020-07-19
The PLA would launch missile and rocket strikes and seize air superiority before conducting a landing mission. The #Taiwan anti-landing drill’s background setting, in which neither of these happened, is too ideal to be real: analysts https://t.co/7IlAI4jwVY https://t.co/GlmnZGo4C7 	2020-07-16
A project launched by NGOs and companies in the #Chinese mainland plans to train 1,000 people from #Taiwan into #livestreamers within 3 years. Those with a separatist background would be rejected, some participants said. https://t.co/K43KaIInj4 https://t.co/blKgCBPOpN 	2020-07-16
#Taiwan on Thu held a counter-landing drill with #PLA operations in mind. It was a naïve and meaningless show, as it failed to acknowledge a potential realistic scenario in which, instead of only marching, the PLA would actually attack, observers noted. https://t.co/7IlAI4jwVY https://t.co/qXa6IxAgO5 	2020-07-16
A military helicopter participating in Taiwan's Han Kuang exercises just crashed at an air force base in Hsinchu. Two on board showed no vital signs: Taiwan media https://t.co/HdMPBNnOzo 	2020-07-16
The Chinese defense ministry on Wednesday voiced strong dissatisfaction and opposition as to the recent approval by the US Department of State of a $620 million upgrade package for the Lockheed Martin-built PAC-3 missile system to #Taiwan. https://t.co/Ju2vrWrV1q https://t.co/KbddwR191h 	2020-07-15
The next battlefield that the US aims to besiege China might be in #CentralAsia in the name of human rights and the US will also likely shift more of its resources to the #Taiwan Straits and create more trouble there: expert #SouthChinaSea https://t.co/Kj2e9Zay1N https://t.co/8wJm20w98e 	2020-07-15
Outfitting China's first Type 075 amphibious assault ship, believed to be key in island seizing operations, is reportedly progressing smoothly, and its first sea trial is near. The report came at a time when Taiwan is holding Han Kuang exercises. https://t.co/7D8nOfZn5X https://t.co/RRYHZwVpnf 	2020-07-14
#China vows to sanction @LockheedMartin over recent arms sale deal with island of #Taiwan. Chinese experts predict restrictions on raw materials, component supplies to be included in sanctions. https://t.co/6U2rb5qI2y https://t.co/oK5qHGReiL 	2020-07-14
China is resolutely against US arms sales to the island of Taiwan, and DPP's attempt to seek "independence by force" will not succeed, and will only sabotage peace and stability and bring about bigger catastrophe to Taiwan people: Taiwan Affairs Office of the State Council https://t.co/vxuxctMVlq 	2020-07-14
#BREAKING: #China will impose sanctions on Lockheed Martin for involvement in the latest US arms sale to #Taiwan: Chinese FM https://t.co/1XvQa4Y6yt 	2020-07-14
As the #US is increasing its military presence near #Taiwan, it will likely continue to play a part in the island’s upcoming Han Kuang exercises. The recent PLA naval drills should be seen as a firm warning and deterrent to US operations: analysts. https://t.co/nGfZu0Sqz6 https://t.co/5uCbAOFFNl 	2020-07-12
Amid rising tensions across the #Taiwan Straits with US military’s increasingly frequent operations, the PLA recently held drills in the East China Sea, sending warships including a Type 052DL, its latest, anti-stealth aircraft-capable destroyer. https://t.co/nGfZu0Sqz6 https://t.co/gtz9UHkFBc 	2020-07-12
By the end of May, the monthly wages of all employees in industrial and service sectors were NT$42,200 ($1,430) on China's #Taiwan island, a slight y-o-y increase of 0.68%, a record low since 2014, statistics dept. data shows; #COVID19 is the major cause of employment decrease. https://t.co/EdQ58JziYN 	2020-07-11
US arms sales to #Taiwan have three intentions: create more trouble to contain China, use Taiwan military as a shield to block #PLA missiles for US fleets, and earn dirty money for US arms firms: Chinese mainland experts https://t.co/G1PMV9Aelt https://t.co/1mlimfLAJy 	2020-07-10
After stirring up tensions in the #TaiwanStraits by frequently sending military aircraft and warships near the island, the #US is now selling more arms to Taiwan. Will this make any difference to the power balance in the Taiwan Straits?https://t.co/G1PMV9Aelt https://t.co/sZcqZNiMAT 	2020-07-10
#环球时报Editorial: The US and #Taiwan should ease the situation in the Taiwan Straits, instead of pushing the situation to the extreme. Otherwise, just wait for military conflicts to break out one day. https://t.co/g1z9VYxSsw https://t.co/3iq1VxpKe8 	2020-07-10
The US' latest approval to sell arms to Taiwan and Japan has much more symbolic value than actual military use; in fact, it will not make the region more stable, only more chaotic and volatile: Chinese expert https://t.co/wyKMJkGNRM 	2020-07-10
Budget carrier Spring Airlines has launched "fly freely" packages priced at 2,999 yuan ($428), covering all its routes in China including HK, Macao and Taiwan. The company said the packages will not limit frequency, dates or routes. The package will hit the market next week. https://t.co/tan1q45EBp 	2020-07-10
US military aircraft reportedly conducted close-up reconnaissance operations on China’s southern coast for 3 consecutive days, a dangerous sign as they could let the US grasp PLA movements in the #SouthChinaSea and #Taiwan island, analysts said. https://t.co/L4OPcVVwuu https://t.co/zbtbpy7SI3 	2020-07-08
Actor #KoChen-tung from the island of #Taiwan, sees yet another comeback shut down by many Chinese mainland netizens, who are not ready to forgive his past drug use. https://t.co/UbT6QMtMDF https://t.co/07zxaf2rQr 	2020-07-08
Tsai Ing-wen authority knows Taiwan cannot compete with the mainland and has turned to Washington. Taipei is under the control of Washington more than ever, said Wang Zaixi, former deputy director of the Association for Relations Across the Taiwan Straits 	2020-07-07
Relations across the #Taiwan Straits over the next four years are expected to be tough and complicated but the overall situation is controllable: Wang Zaixi, former deputy director of the Association for Relations Across the Taiwan Straits https://t.co/xEixjYjw4q https://t.co/k3vJl84xFX 	2020-07-07
Arab countries support China's position on #HK affairs and its efforts to safeguard its national security under "one country, two systems." They oppose any interference in China's internal affairs, adhere to the one-China principle and oppose all forms of Taiwan secessionism: FM https://t.co/XI4tjh1sMA 	2020-07-07
Under approval, the Commissioner of Police, if reasonably believes it's for preventing or investigating crimes of harming national security, could demand overseas or #Taiwan-based political organizations and their agencies to hand in information including activities in#HK https://t.co/vp2GVeqL0u 	2020-07-06
Change #TraditionalChineseMedicine to Traditional Taiwan Medicine? Netizens from Chinese mainland and Taiwan Island mock call from politician as clumsily disguised separatism.  #TCM #Taiwan  https://t.co/91k9IGjizu https://t.co/nCX9bfO4ut 	2020-07-05
The US sending 2 aircraft carriers to the #SouthChinaSea is a mere show to make up for its loss of face regarding epidemic control. It knows it has lost its HK card and is attempting to shift focus to the #SouthChinaSea and Taiwan to contain China:analysts.https://t.co/W6PHBY87u1 https://t.co/ucoGqM3VzE 	2020-07-05
“Delivery to Chinese mainland” is "political rhetoric" taught by some Taiwan secessionists to the #HongKong opposition and definitely not the same thing as the provisions in the #NationalSecurityLaw for HK: expert https://t.co/xY8yDWJDr5 https://t.co/fOco6W6MqB 	2020-07-05
The Taiwan separatist authority, the Democratic Progressive Party (DPP), made irresponsible criticism of the #NationalSecurityLaw for #HK, and this has revealed its toxic purpose - making trouble in HK and realizing its separatist goal: Taiwan Affairs Office of the State Council https://t.co/f80AowT8q0 	2020-06-30
Mark Simon, a right-hand man of HK secessionist Jimmy Lai Chee-ying, told media he is in #Taiwan. Responding to a question about whether he fled #HK due to concerns that he could be arrested after the #NationalSecurityLaw for HK is enacted, he claimed he has businesses in Taiwan. https://t.co/08uoXeVLBR 	2020-06-30
After China’s top legislature proposed the national security legislation for HK in May, the Trump administration knows it has “lost another card” to provoke China, so it has started to use its “last card” – #Taiwan  https://t.co/zWet604YaJ https://t.co/yXtOELV7At 	2020-06-29
The #US' high-profile demonstration of its military ties with #Taiwan could be a crucial reason for the Chinese mainland to increase its military deployments or even launch military operations against the island: expert. https://t.co/zWet604YaJ https://t.co/lO4yPmGVIR 	2020-06-29
Chinese #PLA Air Force fighter jets and US military aircraft have both been seen in the southwest airspace of the island of Taiwan. The appearance of both countries' military aircraft in this region at the same time is unusual: media reports https://t.co/cpHmWN3zRi 	2020-06-29
#China has been conducting intensive military exercises in the South China Sea and near Taiwan island, and #India will be too naïve to think the Chinese PLA does not have the strength to spare so it can violate Chinese sovereignty: analysts https://t.co/CFm8g4ceqg https://t.co/emnqN0A5tj 	2020-06-28
Two H-6K bombers of the #Chinese PLA reportedly approached the island of Taiwan from the east after crossing the Miyako Strait on Sunday, after PLA aircraft conducted at least eight sorties to #Taiwan's southwestern "airspace" in June alone. https://t.co/1mdprqYKdg https://t.co/Ooi2vp3ZPp 	2020-06-28
If #India wants to take advantage of US support in border dispute with #China, it is terribly mistaken, as the Chinese PLA is fully prepared &amp; capable of defending on multiple fronts including China-India border, South China Sea and Taiwan Straits:analysts.https://t.co/CFm8g4ceqg https://t.co/nTBJ22jgQM 	2020-06-28
For the 8th time in June, the Chinese PLA sent military aircraft to Taiwan’s southwestern “airspace” on Fri, Taiwan’s defense authority said. Chinese mainland experts said the move was likely aimed to intercept US military aircraft flying through the area. https://t.co/qj7oiiSEeE https://t.co/XHAxROMZws 	2020-06-26
#PLA aircraft approached #Taiwan's southwestern "airspace" on Friday at 1.30pm (local time) the eighth time this month, after the #US Navy's EP-3E ARIES II appeared in the same area: Taiwan media https://t.co/j6arER696O 	2020-06-26
China firmly opposes any arms sale from the US to the island of #Taiwan. US think tanks should be fair and objective in research, said the Chinese FM in response to 5 US think tanks accepting funding from Taiwan authorities to encourage more US arms sales to Taiwan. https://t.co/qqKC68juuV 	2020-06-23
The #WHO recognizes #China's analysis that the outbreak of #coronavirus in Beijing is related to European strains, with experts saying it's most similar to the strains found in the Czech Republic, China's Taiwan and some areas in Europe. https://t.co/JOkd2BRRId https://t.co/xvy1do6MGZ 	2020-06-20
In the fifth such time in 10 days, Chinese #PLA fighter jets on Thursday again approached Taiwan island, media reported citing #Taiwan's defense authority. Taiwan media believe the PLA aircraft were monitoring US aircraft flying near the island. https://t.co/At2Ue3wHeZ https://t.co/Zo2ypfd6Aq 	2020-06-18
Taiwan authority has always imposed discriminatory policy against Taiwan compatriots returning from mainland and mainland students in #Taiwan since #coronavirus pandemic started. The authority should respect their legitimate demands: Taiwan affairs office of the State Council https://t.co/OemjvPWuIY 	2020-06-18
#PLA warplanes entered #Taiwan's southwestern "airspace" on Wed in the 4th such event in 9 days. Taiwan secessionists will find it hard to deal with these frequent sorties and the US will not come to their rescue: analysts https://t.co/luumhC6M3s https://t.co/x9Ob8xFg0P 	2020-06-17
PLA warplanes have approached Taiwan island 3 times in 8 days, with the latest being a J-10 fighter jet on Tuesday, Taiwan media said. This kind of operation has become normal and will put huge pressure on secessionists, analysts said. https://t.co/i9dGBeMC9s https://t.co/MReQIikKdq 	2020-06-17
10,000 people returning from Chinese mainland, Taiwan Island and Macao to the Hong Kong SAR had been exempted from the compulsory 14-day self-isolation as of Friday, as #HongKong eased quarantine rules. 	2020-06-15
China's defense ministry said US Navy's C-40 aircraft flew over Taiwan, which is Chinese territory, without China's authorization on Jun. 9. The #PLA has the firm will, confidence and capability to safeguard China's sovereignty and territorial integrity. https://t.co/CM1NfMzRd7 https://t.co/JQniy8QV6k 	2020-06-15
The more garbage [#HongKong separatists] Taiwan rescues, the fewer prisons we need to jail criminals from HK. Experts mock DPP authority in Taiwan as it delays announcing plans to rescue illegal activists who may be punished by HK national security law. https://t.co/AnMFP3YRms https://t.co/E0ETI9nw1o 	2020-06-14
A Chinese #PLA Y-8 aircraft on Friday reportedly entered the southwestern "airspace" of #Taiwan, three days after a group of PLA fighter jets approached the island. The Y-8 was possibly a variant for intelligence reconnaissance, analysts said. https://t.co/09r2de72ll https://t.co/0hat1g96CY 	2020-06-12
The #Taiwan Affairs Office of the State Council warned separatists in the island to "step back from the brink" as some groups in #Taiwan are planning a "constitutional amendment" to realize separatism purpose. https://t.co/1i2vSYxAZV 	2020-06-11
China will take all necessary measures to safeguard its sovereignty, security and development interests, Chinese mainland authorities said on Thu on a US military aircraft's flight over the island of Taiwan on Tue. https://t.co/IeWph2otos 	2020-06-11
The US military aircraft's flight over island of Taiwan on Tuesday jeopardized China's sovereignty, security and development interests, and was an illegal and provocative act. We resolutely oppose such act: State Council Taiwan Affairs Office https://t.co/TGBod5Sjyi 	2020-06-11
#PLA Su30 fighter jets' sorties in an apparent counter to #US military aircraft flight over #Taiwan on Tuesday showed  PLA's high combat vigilance, and that it can cover the entire Taiwan island and nearby airspace: experts https://t.co/CM1NfMRsBH https://t.co/E9DGR1BZzl 	2020-06-09
Chinese #PLA Su30 fighter jets' approach near #Taiwan on Tuesday was likely a response to the provocative move by a US military aircraft's flight over the island, and the latter was a straight-up provocation hatched by the Taiwan and US militaries: experts https://t.co/CM1NfMRsBH https://t.co/xE8GjcjVWI 	2020-06-09
Czech Republic Senate Speaker planned to visit China's #Taiwan to show support for the separatist authorities on the island. China's retaliation could precisely hit politicians who provoke China’s sovereignty and avoid harming innocent Czech companies. https://t.co/HATDwQzv9W 	2020-06-09
The reported Chinese PLA fighter jet's approach to Taiwan on Tuesday sends a warning to #Taiwan secessionists and the US, as the US military aircraft's flight over Taiwan the same day is a sign of increased collaboration between the two: experts https://t.co/CM1NfMRsBH https://t.co/6rzDiz18JH 	2020-06-09
Multiple Su-30 fighter jets of the Chinese PLA reportedly entered southwestern "airspace" of the island of #Taiwan on Tuesday, the same day a US military aircraft flew over the island, as tensions across the Taiwan Straits rise. https://t.co/CM1NfMzRd7 https://t.co/VeIzGxYeF9 	2020-06-09
According to Taiwan's media reports, multiple Chinese PLA Su-30 fighter jets entered SW "airspace" above the island of #Taiwan on Tuesday morning, citing the island's 'defense authority'. https://t.co/hdfIR3xRwd 	2020-06-09
Although mainland people strongly support reunification with #Taiwan, they would not be disappointed by any defeat of the KMT by the separatist DPP as they were losing faith in #KMT from its wavering and uncertainty on reunification. https://t.co/CPRKJ1TWUM https://t.co/WvzauPAnpe 	2020-06-08
If there is anything that the mainland people can take from the recall of Han Kuo-yu, it would be: They are more certain that Taiwan's practice of Western multi-party system democracy has failed and this is the tragedy of the island: experts https://t.co/CPRKJ1TWUM https://t.co/b2xEEgr1s9 	2020-06-07
While @nytimes, @WSJ believe the recall of the KMT "mayor" of Kaohsiung, #Taiwan, is a signal that locals are abandoning mainland-friendly forces, mainland analysts say "mainland won't rely on the KMT for reunification," so there is nothing to be sad about https://t.co/CPRKJ1TWUM https://t.co/qwTmPIl4sp 	2020-06-07
The number of votes to recall Kaohsiung City Mayor Han Kuo-yu has surpassed the minimum count to make the recall motion succeed, which is 25 percent of eligible voters or 574,996 people. No city mayor in Taiwan has ever been recalled before: TTV News https://t.co/845JbWH2AP 	2020-06-06
USS Russell's recent transit across the #TaiwanStraits is an attempt to provoke #China and shift #US' domestic pressure. China should maintain its strategic focus and not dance to the US' tune: analysts https://t.co/Z6YfypiIc9 https://t.co/sN6KYny9to 	2020-06-05
#Opinion: The US has no interest in having a war in the Taiwan Straits. But the US interest and Trump's calculations are two different things. Taiwan had better not become a spear-head for US brooding conflict with Chinese mainland. https://t.co/S2lR1X8Gwz https://t.co/dgxoYu1UWB 	2020-06-04
#PLA holding intensive amphibious landing drills with amphibious tanks storming the beaches and large civilian ship transporting tanks and armored vehicles across the sea, as observers say these drills are warnings to Taiwan secessionists. https://t.co/9XXQdalGJX https://t.co/gUxUkMRyxm 	2020-06-04
#Taiwan authorities attacked national security legislation in #HK because this law is directed against separatist forces. The attack exposed its plan to create trouble in HK to smear "one country, two systems," said the Taiwan Affairs Office. https://t.co/6FGbULUloo https://t.co/1Ngiz2Y5qK 	2020-05-30
Chinese military has the will, confidence, and capability to thwart any attempt of " #Taiwan independence," reaffirmed a senior Chinese military official at a symposium marking the 15th anniversary of the implementation of the Anti-Secession Law. https://t.co/GY0H6QzVzO https://t.co/wZYWrYGclv 	2020-05-29
The Anti-Secession Law has played a key role in containing secessionist attempts of "#Taiwan independence" and promoting #reunification, since the law's implementation 15 years ago, said spokesperson of Taiwan Affairs Office of the State Council on Saturday. https://t.co/97jAqCPJDB 	2020-05-29
One day after #NationalSecurityLaw for #HK was approved, senior officials reiterated mainland's stance to oppose separatists in Taiwan, which shows the mainland's strong will to safeguard sovereignty and integrity, experts said. https://t.co/cbB2Akx6br https://t.co/vQROulLGnh 	2020-05-29
To oppose Taiwan secessionism and push forward reunification, the 10th NPC voted to enact the #AntiSecessionLaw in 2005. Fifteen years have passed, and the law has provided a legal basis for stable cross-Straits relations. Check out the infographic: https://t.co/cbB2Akx6br https://t.co/cP3MESfjsn 	2020-05-29
During Premier Li's press conference this year, he mentioned many burning topics like China's economy, #COVID19, #HK, #Taiwan question, #China- #US relation, etc. Check this infographic to learn more: https://t.co/y2ShsGp4sr 	2020-05-28
