tweet	date
"Tony Chung Hon Lam, former convener of Studentlocalism in Hong Kong, was arrested for inciting others to divide the country: local media https://t.co/jGrusRas11 "	7/29/20
"While dining-in and gathering bans take effect on Wed in #HongKong to tackle the worsening #COVID19 outbreak, local residents call for stricter anti-measures and citywide screening to curb rocketing infection. https://t.co/tGi9ivTNBe https://t.co/z1zF4YcIu7 "	7/29/20
The Chinese Mission to the European Union (EU) on Tuesday said it firmly opposes the #EU's wrong moves against the national security legislation for Hong Kong and urged the pan-Europe body to stop meddling in #China's internal affairs. https://t.co/kcXLGCOjm3 https://t.co/c2KKf5PXEb 	7/29/20
"#HongKong's GDP growth is estimated to have dropped 9.0% y-o-y in Q2 amid the prolonged impact of #COVID19 pandemic. Analysts predict an economic contraction of 1.5% in 2020, and the most important job is to contain the spread of the virus as soon as possible: govt. https://t.co/jdPrEdhChD "	7/29/20
The HKU decision is just a beginning and more prosecutions are likely. Tai Yiu-ting could probably become the first person prosecuted under the #NationalSecurityLaw in #HongKong: expert https://t.co/dSV5j51TuO https://t.co/azrWKo1RfE 	7/28/20
"If epidemic situation in #HongKong remains serious in Sept, many residents would not go out to vote at polling stations, and then the election can hardly be fair. These are all factors that the government and electoral commission must consider: experts https://t.co/om8uUjH5Bm https://t.co/EDXxTGyFAf "	7/28/20
"#HongKong reported 106 new confirmed #COVID19 cases on July 28, bringing the total number of infections in the city to 2,884: NHC https://t.co/LLR9G6JrE8 "	7/28/20
#China is firmly against the #EU's wrong moves and has made serious representations with the EU side. We urge the EU to stop meddling in #HongKong affairs：@ChinaEUMission said in response to EU's moves on #nationalsecuritylaw https://t.co/raFE1XjDXH 	7/28/20
#HongKong further tightens anti-epidemic measures. https://t.co/y4JF9j6tEr https://t.co/VNlIPvQPR6 	7/28/20
"#HK media reported that the LegCo election, scheduled for September, would be postponed to next year, due to the worsening #COVID19 epidemic situation in #HongKong. https://t.co/KrVdnX4g7X "	7/28/20
"The University of #HongKong fired Tai Yiu-ting, a radical anti-government political activist who was also an associate professor at the Department of Law, as HKU council overwhelmingly voting for his dismissal due to his illegal political activities #HK https://t.co/dSV5j51TuO https://t.co/oHqsZLjkNy "	7/28/20
"The University of Hong Kong’s decision to fire associate professor Tai Yiu-ting, an infamous anti-govt and separatist activist in #HongKong, is an act of praising virtue, punishing vice and cleansing the teaching environment: central govt’s liaison office in the HKSAR https://t.co/HZQ0o9TL2U "	7/28/20
The #HKSAR government is mulling over whether to postpone the city's #LegCo election due to the third wave of #COVID19 in #HongKong. The government is expected to announce the decision in early August after the nomination period: local media https://t.co/Qx4AWGzzvU 	7/28/20
An Indonesian national that flew via Hong Kong to Beijing was confirmed to have contracted #COVID19 on Monday: Beijing official (File photo) https://t.co/HTjtmDi6Ie 	7/27/20
"#HongKong reported 145 new confirmed #COVID19 cases on July 27, bringing the total number of infections in the city to 2,779: NHC https://t.co/pV1NN7DG0U "	7/27/20
"Saudi Arabia fully supports #China’s efforts in dealing with issues regarding #HongKong and #Xinjiang as they are China’s internal affairs, said #Saudi Arabia’s Ambassador to China TurkiM. A. Almadi https://t.co/E3rSezlim1 https://t.co/Q0doeulq9O "	7/27/20
"As of 8 pm Monday, Shenzhen authorities have found 9 close contacts of a #COVID19 patient, who is a truck driver from #HongKong. Eight people are tested negative, with one still waiting for the result. https://t.co/tuh4iDiBPm "	7/27/20
#China's total gold imports in June via #HongKong rose 147.8% to 5.7 tons from 2.3 tons in May. https://t.co/6gbX1g4bsE 	7/27/20
"Hong Kong on Monday reported a record high of 145 newly confirmed #COVID19 cases, of which 3 were imported cases. https://t.co/T28KARQ35g "	7/27/20
"Luohu district in #Shenzhen tested 2,343 residents for COVID-19 after a #COVID19-positive truck driver from #HongKong traveled through the area. The tests have all produced negative results; three of the driver's close contacts have since been put into quarantine. https://t.co/1WWnwsnRa2 "	7/27/20
Hong Kong considers banning dine-in restaurant services and imposing mandatory #mask wearing while outdoors as the city experiences a sharp rise in the number of daily confirmed #COVID19 infections. https://t.co/MhiHNNVLjA 	7/27/20
"International spot gold prices broke the $1,920 per ounce record from Sept 2011 to reach a high of $1,929.38 on Mon morning (Beijing time). Amid the trend, Chinese mainland firm Shandong Gold Group's trading in #HongKong surged 8.35% to HK$24 ($3.1). https://t.co/dUc65CBRFq "	7/26/20
#Shenzhen is running free #COVID19 nucleic acid testing on all residents in a local community after a driver from Hong Kong who visited it was confirmed to be infected on Sunday. https://t.co/UFGdb68oJS https://t.co/zMGAEWlu7o 	7/26/20
"#HongKong reported 128 new confirmed #COVID19 cases on July 26, bringing the total number of infections in the city to 2,634: NHC https://t.co/43hHDEAA8n "	7/26/20
A truck driver from #HongKong who traveled to Shenzhen's Luohu district has tested positive for #COVID19. Shenzhen authorities have asked residents of the residential area the driver visited to be tested for the virus as soon as possible. https://t.co/oMQYmTyVpm 	7/26/20
"National Security Law plays an active role in protecting the safety of Hong Kong and safeguarding national security. Now HK is more peaceful. This is the contribution our country made to Hong Kong, said Chris Tang Ping-keung, HK Police Commissioner. https://t.co/7stNvT9LSd https://t.co/n2SK2rGYih "	7/26/20
"#HongKong reported 128 new #COVID19 cases on Sunday, marking the fifth consecutive day of reporting more than 100 new cases. So far HK has 2,634 COVID-19 infections. https://t.co/zbq90h1Yvj "	7/26/20
"An employee of a baggage project contractor of #HongKong #airport, who last reported for duty on July 18, tested positive for #COVID19. Relevant office, work site and baggage hall in restricted area of the airport will be cleaned and sanitized: Airport Authority Hong Kong on Sat https://t.co/qJLDf6emyS "	7/26/20
"Deputy director of liaison office of central govt in #HKSAR said Saturday the central government will fully support Hong Kong in constructing ""makeshift hospitals"" and boosting their testing capability. https://t.co/URsfAKX7CQ "	7/26/20
"#HongKong reported 133 new confirmed #COVID19 cases on July 25, bringing the total number of infections in the city to 2,506: NHC https://t.co/9dYDNOVo3C "	7/25/20
"The daily number of #coronavirus cases in #HongKong exceeds 100 for four consecutive days. The total number of confirmed cases has reached 2,506. https://t.co/RIeUBqR9Kz "	7/25/20
"#HongKong reported 123 new confirmed #COVID19 cases on July 25, bringing the total number of infections in the city to 2,373: NHC https://t.co/oLki0uEgxB "	7/25/20
"The central govt will provide the necessary support to #HongKong to fight #COVID19, the National Health Commission said, as the region saw a new record number of confirmed cases in a single day on Friday. https://t.co/T9FCbloWRG https://t.co/iHxigBdofK "	7/24/20
"#HongKong reported a record 123 new #COVID19 cases in a single day on Friday, including 115 local cases and 8 imported cases amid the city's worsening epidemic situation. https://t.co/tn2T1MLHxm "	7/24/20
6 crew members on 6 cargo ships that arrived in #HongKong recently were found to have been infected with #COVID19. The vessels and all 140 crew members are currently in quarantine on the water near #Lamma Island. https://t.co/lu7HdxJc3r 	7/23/20
"#HongKong reported 118 new confirmed #COVID19 cases on July 23, bringing the total number of infections in the city to 2,250: NHC https://t.co/px2trtozkE "	7/23/20
"China should impose a limit on the number of foreign consulate employees in Hong Kong, to clean up US consulate employees in Hong Kong doing intelligence work: experts. https://t.co/5gYmDRisMe https://t.co/l5gK5cHdAU "	7/23/20
"#China can consider targeted strike to retaliate the US on the forced closure of the consulate in Houston – expelling hundreds or even more #US ""diplomats"" who actually worked for CIA in Chinese mainland and #HongKong: expert. https://t.co/p7Gh7vyOc4 https://t.co/7NE9DpGq1I "	7/23/20
"The US consulate in Hong Kong and Macao tops social media polls on the ""US consulate in China most likely to be closed,"" after the US asked the Chinese consulate in Houston to close. https://t.co/5gYmDRisMe https://t.co/cbFyQZpeWy "	7/23/20
The #HongKong SAR government issued a statement expressing its dissatisfaction and opposition to the UK move on the BNO passport issue and urging the #UK side to stop interfering in HK's affairs. https://t.co/MfCpwMFSwC https://t.co/qJrhbl1kRp 	7/23/20
"China is considering not recognizing #BNO passport as a viable travel document and reserves the rights to further take action after #UK released more info on new #HongKong BNO visa, which allows their holders to move to the country for residency. https://t.co/MfCpwMFSwC https://t.co/0RO0vMXRHN "	7/23/20
"#Chinese netizens call for the boycott of an upcoming movie directed by an alleged #HongKong secessionist for discrediting the police, the government and denigrating ""one country, two systems."" https://t.co/8U8z9u03A5 https://t.co/cSdUREfAu1 "	7/23/20
"China's Ministry of Finance has issued 5 billion yuan ($714.5 million) of Treasury bonds in Hong Kong SAR, made up of 4 billion yuan in 2-year bonds, and 1 billion yuan in 5-year bonds. https://t.co/Im8s8rZTKq "	7/23/20
"Kenneth Fok Kai-kong, member of the National Committee of CPPCC and vice president of the Sports Federation and Olympic Committee of Hong Kong, officially announced his candidacy for the 2020 general election of the Legislative Council of #HongKong on Thursday. https://t.co/db2lyepxRF "	7/23/20
"#HongKong reported 113 new confirmed #COVID19 cases on July 22, bringing the total number of infections in the city to 2,131: NHC https://t.co/hfJmDyrtBe "	7/22/20
"The report published by @SenatorMenendez on China’s “digital authoritarianism” just repeated old accusations by US officials over China’s internal affairs in #Xinjiang, #HongKong etc, and it signals a further crackdown on Chinese tech firms: analysts https://t.co/SWGLp60859 https://t.co/14AvJKHgiE "	7/22/20
"#HongKong #Customs seized about 1.6 tons of suspected dangerous drugs, including cocaine, methamphetamine and ketamine at the Hong Kong International Airport during the first half of 2020. https://t.co/YBWoawByfT https://t.co/xzRsmJrqey "	7/22/20
"#HongKong reported 60 new confirmed #COVID19 cases on July 21, bringing the total number of infections in the city to 2,018. https://t.co/4TFoCjrXX2 "	7/21/20
"As of 10 pm on Tuesday, 79 people violated restrictions limiting gatherings in Hong Kong’s Yuen Long district and five were arrested for violating the #NationalSecurityLaw for #HongKong &amp; impeding law enforcement. https://t.co/0YsaLsighQ "	7/21/20
"Two #coronavirus patients in #HongKong died on Tue, taking the death toll to 14 in the city. The city reported 61 new cases on Tue afternoon with 25 having unclear sources. https://t.co/fh7j44Oetl "	7/21/20
#China urges the #UK to abandon the illusion of continuing its colonial influence in #HongKong and immediately correct its mistakes to avoid further damage to China-UK relations: Chinese FM said in response to the UK's suspension of the extradition treaty with #HK https://t.co/KDrBU8jcL5 	7/21/20
"While @BorisJohnson is welcoming @SecPompeo in London as China-UK ties descend from ""golden era"" to freeze due to Britain's hawkish stance on #HongKong, #Xinjiang, Huawei &amp; #SouthChinaSea, it’s time for UK to rethink its foreign policy: observers.  https://t.co/lhg9Oune7b https://t.co/symm2L2yAq "	7/21/20
"The #HangSeng Index will launch its tech index next Monday to track the 30 largest eligible technology companies listed in #HongKong. These tech companies, including #Tencent and #JD.com, saw shares rise after the announcement. https://t.co/pV0IQBQD9R https://t.co/1dhCcRtM5a "	7/20/20
"#HongKong reported 73 new confirmed #COVID19 cases on July 20, bringing the total number of infections in the city to 1,958. https://t.co/KBHDf8nH79 "	7/20/20
"When @SecPompeo arrives in #London, @DominicRaab announces an end to extradition treaty with #HongKong, which Chinese observers said is to please #Washington. But it will have little impact on China in holding overseas fugitives accountable. https://t.co/nZTABYQW3D https://t.co/zBRU8YsoAA "	7/20/20
#Breaking: Britain's Foreign Minister Dominic Raab says #UK is suspending extradition arrangements with #HongKong 'immediately and indefinitely': Reuters https://t.co/ekjvS0Tr2Q 	7/20/20
"UK-based bank Standard Chartered Plc said it would invest $40m in China to support the HK-Guangdong-Macao Greater Bay Area, at a delicate time when China-UK relations soured over #HongKong and #Huawei. https://t.co/bWtOhJiION https://t.co/DFmNdlDzKT "	7/20/20
"US-listed Chinese tech firm #Alibaba's shares opened 4% higher on Monday, after Alibaba's financial arm Ant Group announced that it has commenced a concurrent IPO process on the Shanghai Stock Exchange's Science and Technology Innovation Board and the Hong Kong Stock Exchange. https://t.co/jz3a70wRt3 "	7/20/20
"Ant Financial, #Alibaba's payments arm &amp; one of the world's top fintech companies, announced on Monday its long-awaited IPO with a dual listing in Shanghai and Hong Kong soon. The company is valued at roughly $150 billion. https://t.co/ELXDxLXY73 "	7/20/20
"China urges the #UK not to go further down the wrong path to avoid further damage to China-UK relations, Chinese FM said after the @DominicRaab said he may suspend the UK's extradition treaty with #HongKong. https://t.co/IwGIknKen2 https://t.co/qeupe9jS6B "	7/20/20
China is firmly opposed to @DominicRaab's words that #UK will suspend extradition treaty with #HongKong. China urges the UK not to go further down the wrong path to avoid further damage to China-UK relations: Chinese FM https://t.co/SFUNKOuBAF https://t.co/X444gsDTu7 	7/20/20
"New protective uniform for #HongKong police officers is unveiled, featuring extra protection around the neck to prevent knife cuts, and cushion bags to protect the officers' arms and elbows. https://t.co/B5f0cqgdJQ "	7/20/20
"In response to a question about the #UK government's possible plans to end its extradition treaty with #HongKong and sanction Chinese individuals, @AmbLiuXiaoMing said it would be a totally wrong decision. https://t.co/pEctVSrbYk "	7/19/20
"#HongKong reported 108 new confirmed #COVID19 cases on July 19, bringing the total number of infections in the city to 1,885. https://t.co/lfxNwcAU9F https://t.co/aV1lTCPF6I "	7/19/20
"While #UK signaled on Mon to suspend extradition agreement with #HongKong, media reports said, #HongKong Secretary for Security earlier slammed such move of ending extradition treaties, which undermines rule of law. https://t.co/aD4fRWolzn https://t.co/Xni9mV1SCl "	7/19/20
"Candidates from #HK’s anti-government camps, including secessionist Joshua Wong Chi-fung, who are refusing to sign a form pledging to uphold Hong Kong’s Basic Law are simply making meaningless political gestures, aimed at enhancing their political presence https://t.co/0pvSShvD0M https://t.co/zIVl27L2Zi "	7/19/20
"Beijing's anti-virus approach is a model for Chinese cities like #Urumqi and #HongKong to deal with local outbreak, and serves as a feasible and effective way to contain the new resurgence within six weeks &amp; sporadic outbreaks in the future: experts https://t.co/WTCANoTtXO https://t.co/dUBwbbpzCB "	7/19/20
"Four #HongKong councilors, aged 23-27, of #YuenLong district were arrested by police for illegal assembly on Sunday: reports https://t.co/qLDGtZdxYe "	7/19/20
"#HongKong on Sunday announced new anti-epidemic measures, including mandatory face mask wearing in all indoor public places, as daily confirmed cases for the first time surpassed 100 since the #COVID19 outbreak. https://t.co/kAZ3kJNj6I https://t.co/sC7WqLcNcN "	7/19/20
"#HongKong musical director with #Taiwan-based Rayark Games was under fire for allegedly hiding #HK secession-supporting slogan in Morse code in game and resigned Saturday, with mainland gamers demanding the firm’s clear statement opposing separatism. https://t.co/0zHf3fk9Vs https://t.co/tLDAABKmbh "	7/19/20
"#HongKong reported 64 new confirmed #COVID19 cases on July 18, bringing the total number of infections in the city to 1,777. As of Sunday noon, 1,274 patients have been discharged, while 421 are still hospitalized, including 13 in critical condition. https://t.co/tsyUYUBrfz "	7/19/20
"Matthew Cheung Kin-chung, Chief Secretary for Administration of #HongKong, vowed in his blog on Sunday that the #HKSAR govt will fully cooperate with the central government to take countermeasures against #US unilateral stance on #HongKong issue. https://t.co/HkBzEdVsWo "	7/19/20
Another wave of #COVID19 cases in #HongKong? Local news outlets said the city has reported at least 100 new #coronavirus cases on Sunday. https://t.co/n3D0Q5Iv5K 	7/19/20
"Having foreign judges sitting in #HongKong courts a reassurance? Don't be misled by latest claim of #UK top court on #NationalSecurityLaw for #HongKong, as the law does not exclude foreign judges from HK court "	7/18/20
Daily life in #HongKong. https://t.co/hzihMfSPua https://t.co/qAdNYzJh25 	7/18/20
"Mastery of Constitution and Chinese proficiency should be prerequisites for national security judges, a #HongKong lawyer proposes. https://t.co/hkDqjHWvsg https://t.co/tFP4pTd48k "	7/18/20
"The #UK Supreme Court's decision to assess UK judges' positions in #HongKong's top court shows exactly the foreign interference in HK's judicial independence and China's national security, says a HK lawyer. https://t.co/hkDqjHWvsg https://t.co/WbRUsBkxGl "	7/18/20
"Two travelers from #HongKong — a mother and her son — tested positive for the #coronavirus on Friday after entering Zhuhai, S China's Guangdong Province: local health authority https://t.co/sORQoKDh3L "	7/18/20
"Global air traffic continues to be affected by #COVID19, with passenger traffic and aircraft movements decreasing by 99.1% and 71.8% to 59,000 and 9,945 respectively y-o-y. Cargo volume fell by 7.7% to 357,000 tonnes y-o-y, the Airport Authority Hong Kong (#AA) said Thursday. https://t.co/ADphoMLJQd "	7/17/20
"#HongKong Chief Executive #CarrieLam said she doesn't have any assets in the US and does not particularly like going to the US, in response to a question whether she is afraid of being targeted or sanctioned by the US. https://t.co/BwkgyEqnVh "	7/17/20
"At least 29 new #COVID19 cases were confirmed in #HongKong on Friday, as well as 37 preliminarily confirmed cases: #HK media https://t.co/xWhWVWbIwF "	7/17/20
People who travel from #HongKong to Shenzhen and Zhuhai in South China’s Guangdong Province are from Friday required to present valid negative #COVID19 nucleic acid test results and undergo a 14-day medical quarantine.   https://t.co/jPqZOUdyO7 https://t.co/DLFHyxZ5sY 	7/17/20
"People entering #Shenzhen and #Zhuhai from #Hongkong are required to hold a negative nucleic acid test certificate valid within 72 hours upon arrival, and accept a centralized quarantine for 14 days, starting from 10 am Friday, due to #COVID19 rebound in #HK. https://t.co/skgneUUlNd "	7/16/20
"“It’s a highly irresponsible move that undermines the rule of law for countries to drop extradition agreements with the HKSAR in opposing the national security law for Hong Kong”: John Lee Ka-chiu, Hong Kong Secretary for Security https://t.co/bpXONip5mk "	7/16/20
"China gears up national security education for #HongKong, Macao youths, as China's first juvenile education base of Constitution and Basic Law of #HK and Macao SARs set up in South China's Shenzhen on Wed. https://t.co/QecbbFaMrG https://t.co/3TG03AkW66 "	7/16/20
"“There is no question of an exodus of funds from #HongKong. On the contrary, the #financialmarket remains buoyant,” Hong Kong’s Chief Secretary for Administration Matthew Cheung Kin-chung said in a statement sent to the Global Times Wednesday. https://t.co/8glMQsY9o5 "	7/15/20
"#HongKong Secretary for Security sees latest stances of #US internet giants on #NationalSecurityLaw for #HongKong politically motivated. “If they violate the law, no matter what excuse the company has, it would be liable,” he says. https://t.co/sDiwC9b8h0 https://t.co/u3XDQ5kFhj "	7/15/20
US pressing #China step by step will force China to become more resolute in not yield to its threat and more intolerant in Hong Kong opposition forces’ actions: expert https://t.co/joN1zbEJ8i https://t.co/ZjkAmRiv1e 	7/15/20
#opinion: #Macao stands in stark contrast to how #HongKong handled the coronavirus crisis owing to the chaos of subversives — who will now be sorted out by the new national security law there.  https://t.co/it5lSyrZjE https://t.co/JdPyRkqqE1 	7/15/20
"As some Western media see new #NationalSecurityLaw gives @hkpoliceforce sweeping power, undermines freedom of speech online, #HongKong Security Secretary sees low chance of asking social networks like #Facebook &amp; #Twitter to remove content. https://t.co/sDiwC9b8h0 https://t.co/5e6RH0yUM5 "	7/15/20
"US' #HongKong Autonomy Act unlikely to impair HK's status as international financial center, US enterprises in city might be ultimate victims: HK executive councilor Ronny Tong. https://t.co/8cKM8l2atM https://t.co/vKswmRG7ON "	7/15/20
#环球时报Editorial: Did the US really give #HongKong any “special privileges?” Washington is extremely selfish. The US’ so-called “privileges” are all policy tools to maximize US interests. https://t.co/7158Xt9IYu https://t.co/KbF9BkZtCS 	7/15/20
"#Breaking: Chinese Vice Foreign Minister on Wednesday summoned US Ambassador to China, stressing that China firmly opposes US signing the""Hong Kong Autonomy Act"". https://t.co/rAIhQoHjT2 "	7/15/20
"#HongKong's status as an international financial center was not given by the #US. On the contrary, American financial institutions have a large stake in HK's capital market, and financial sanctions on HK will hurt US firms: Carrie Lam. https://t.co/joN1zbEJ8i https://t.co/uTmzBYr4oY "	7/15/20
"China has vowed to take ""all necessary"" measures to protect Chinese interests following the UK's ban on #Huawei,which Chinese analysts called a political maneuver that will set off a potential showdown with China over not just technology but also #HongKong.https://t.co/U2ProRxn4R https://t.co/6dU5uWhvlw "	7/15/20
"#HongKong's tourism sector extended a declining trend in Jun, with arrivals plunging 99.7% year-on-year to 14,600, reflecting the heavy impact of #COVID19 on the economy. It will be a long time before there's a full recovery of HK economy: analyst https://t.co/krNdQsG7y8 https://t.co/d0Eyq3TyVx "	7/15/20
#Opinion: #Macao stands in stark contrast to how #HongKong handled the coronavirus crisis owing to the chaos of subversives — who will now be sorted out by the new national security law there. https://t.co/it5lSyrZjE https://t.co/mi8VgKdjFs 	7/15/20
"#China's Civil Aviation Administration (CCAA) on Wed issued the guidelines on supporting the development of the Guangdong-Hong Kong-Macao Greater Bay Area, including goals to complete world-class airports by 2025, and build an airport cluster that is safe, green and smart. https://t.co/mdvkWMmZFo "	7/14/20
"A #HongKong official who took part in drawing up #NationalSecurityLaw for #HongKong says he is not surprised by #US signing #HongKong act into law, and that #China top authority has made full preparation for #US moves. https://t.co/IuuwNVcIyM "	7/14/20
"China will impose sanctions against related US personnel and entities in response to the Hong Kong Autonomy Act signed by the US government, the Chinese Foreign Ministry said on Wednesday. https://t.co/AVv3kb7xbu https://t.co/dnivMpRBjG "	7/14/20
"Any attempts at obstructing national security law for #HongKong will fail. In order to safeguard its own legitimate rights, China will take necessary steps to impose sanctions on relevant US personnel and entities. https://t.co/EfAEvaCg1c "	7/14/20
"#JUSTIN: #China strongly opposes #HongKong Autonomy Act signed by #US government, which is a blatant interference in #China's internal affairs. https://t.co/qZDwfx6nZS "	7/14/20
#HK democratic party vice-chairman Lo Kin-hei was arrested on Wed morning for alleged involvement in illegal assembly outside the PolyU in November 2019：#HongKong media https://t.co/EbkRvg8Xsm 	7/14/20
"Chinese Foreign Ministry earlier called #HongKong Autonomy Act is nothing but ""a piece of scrap paper"". Observers say this act only having ""symbolic"" impact and #Washington is shooting its own foot in #HK as such move hurts its long-term interests in the Chinese city. https://t.co/P7HWbEzmZi "	7/14/20
Investigation against the “primaries” illegally organized by the #HongKong opposition camp could probably become the first case handled by the central govt’s national security office in #HK if foreign interference is found to be involved: experts https://t.co/5ZLRPZAcVc https://t.co/LzMUozQeY8 	7/14/20
"#China issued 5 reciprocal sanctions against the #US in 15 days over affairs including #HongKong, #Xinjiang and #Tibet, following US provocations.  https://t.co/MRr4P8I45N https://t.co/RsAmzhMaj8 "	7/14/20
"The State Council's #HongKong and Macao Affairs Office said the ""primaries"" organized by the #HK opposition camp are a manipulation of the HKSAR's elections, and challenge the Basic Law &amp; the natl security law for HK; it will firmly support an investigation into this illegal act. https://t.co/BgP2g5DgII "	7/14/20
"At least 50 additional #COVID19 cases have been confirmed in Hong Kong on Tuesday, local HK media reported citing sources. https://t.co/uILmGZoHZc "	7/14/20
"Hong Kong Monetary Authority has received capital inflow of more than $HK 100 billion via US dollars since April, Hong Kong Financial Secretary Paul Chan Mo-po said on Tuesday, two weeks since the national security law for #HK has been in effect. https://t.co/SXyDIt5hoQ "	7/14/20
"Two hospitals in #HongKong found 24 patients with candida auriculata, but no signs of infection. One 93-year-old patient died of other illnesses, while the others are being treated in isolation and are in stable condition. https://t.co/ke5bx2Ren0 "	7/13/20
"While #Australia trying every trick in the book to alienate Hong Kong people from the Chinese mainland, Hongkongers seem uninterested in Australian permanent residency.  https://t.co/ylWt2meh8V https://t.co/fBqSCFGJ3X "	7/13/20
"The #HK opposition camp also demonized the #NationalSecurityLaw for #HongKong –claiming that the law threatens the ""primaries"", but experts noted that this was rather far-fetched as the law neither targets normal political activities. https://t.co/0j1iP7dZYY https://t.co/uMAAme7IbW "	7/13/20
"Any opportunist who wants to become a proxy for foreign forces; any diehard who tries to damage “one country, two systems,” and separate #HongKong from motherland, are doomed to fail: central govt liaison office condemns #HK opposition camp “primaries.” https://t.co/iK1BGGycZL https://t.co/y4bG9BxgeS "	7/13/20
"A spokesperson for the central govt’s liaison office in #HongKong on Monday condemned the #HK opposition camp for orchestrating illegal “primaries,” saying that such political activity is suspected of violating the national security law for HK and the local election rules. https://t.co/ju1EX3bS8E "	7/13/20
"#环球时报Editorial: The Hong Kong opposition should discard the illusion that they could mess up Hong Kong and force the central government to make decisive concessions. The country won't allow them to be the ""Trojan Horse"" in Hong Kong. https://t.co/oGXPDBlJbY https://t.co/TeduChacpb "	7/13/20
"The "" #HongKong pan-democracy camp"" or opposition camp's so-called primary election is a political farce and mobilization for disrupting Legislative Council (LegCo) elections in September, mainland analysts said. https://t.co/0j1iP7dZYY https://t.co/rbiAVbVLuw "	7/13/20
The #US has already used most of the cards that are easy to use to suppress #China. The Chinese people can see clearly the US will hurt itself every time it plays one in future. Its hesitation about #HongKong reflects this clearly: Editor-in-Chief Hu Xijin #HuSays https://t.co/cwkXoPGq35 	7/13/20
"Trial of Jimmy Lai, #HongKong media tycoon and riot supporter, for illegal assembling that was scheduled for Monday has been postponed to September 15. https://t.co/V3Jx601LbO "	7/13/20
"The Hong Kong Book Fair has been postponed due to the city's recent #COVID19 outbreak. The fair was scheduled to open on July 15; however, it will likely be held in September or December. https://t.co/q9nhV5Jahq "	7/13/20
"Hong Kong is facing ""the most serious situation"" since #COVID19 pandemic started, with 38 more cases confirmed on Sun. Some analysts said the mainland could consider assisting HK as Beijing has successfully controlled the new wave of the virus in a month. https://t.co/pPtkARc0nO https://t.co/6bqubc9tDH "	7/12/20
"Latest #COVID19 infection spike in #HK makes city’s economic recovery uncertain, Hong Kong Financial Secretary Paul Chan Mo-po said, calling for flexible responses.https://t.co/ejicy7MjUW https://t.co/3p4ClzTwJX "	7/12/20
"#HongKong is facing “the most serious situation” since #COVID19 pandemic started, with 38 more cases confirmed on Sun. Some analysts said the mainland could consider assisting HK as Beijing has successfully controlled the new wave of the virus in a month https://t.co/pPtkARc0nO https://t.co/gfmisPEi6j "	7/12/20
The University of #HongKong on Saturday dismissed an accusation from former employee Yan Limeng that China has covered up the #COVID19 and said the researcher’s statement lacks scientific basis.  https://t.co/hlIl5d54LO https://t.co/BAZEvvFzn5 	7/12/20
Hong Kong reported 38 new #COVID19 cases as of Sunday afternoon with 30 locally transmitted and 8 imported cases: #HongKong media https://t.co/AnoYysSrOm 	7/12/20
"Gabriel Leung, dean of the Li Ka Shing Faculty of Medicine at the University of Hong Kong, said a sustained local outbreak has begun in HK, where #COVID19 is spreading more rapidly than it did before the Wuhan lockdown due to a genetic mutation. https://t.co/DAFcOrAO1A "	7/11/20
"More than 3,000 students were arrested for committing violent acts in the anti-extradition bill protests, reflecting the ""politicization"" of education in #HongKong: Carrie Lam. She hopes that the national security law could put education back on track. https://t.co/EIRBsAmCHh https://t.co/KMrf6RtOOl "	7/11/20
"HKSAR Chief Executive #CarrieLam said on Sat she has requested the secretary for education to draw up a plan for comprehensive education regarding the Constitution, the Basic Law, the National Anthem Ordinance and the national security law for Hong Kong. https://t.co/EIRBsAEdyP https://t.co/3AEM9MbFTT "	7/11/20
"A laboratory worker at the #HongKong University of Science and Technology has tested positive for #COVID19, and the university has arranged for staff to work from home: local media https://t.co/Ecb53JUTO8 "	7/11/20
"It’s inevitable for international cities like #HongKong to witness occasional #coronavirus outbreaks, and the latest outbreak in the city is likely to be contained in a week: HK medical expert https://t.co/pGJFDgTxvl https://t.co/fxYJcX1XbT "	7/10/20
"A #HongKong court revised the sentence for a 21-year-old man who insulted the Chinese national flag by tearing, trampling and burning it in September 2019. The original sentence of 240 hours' social services was changed to 5 weeks' imprisonment. https://t.co/PFrQjuKas5 "	7/10/20
"Hong Kong will continue to be a popular destination for Chinese mainland firms' IPOs, and #IPO funds raised in the city could reach a record high this year, #HongKong Financial Secretary Paul Chan Mo-po said on Friday. https://t.co/uQbGAZBpsc "	7/10/20
"#JustIn: The #HongKong education bureau is reportedly planning to suspend classes across the city due to a resurgence of #COVID19 cases, including outbreak in some local campus: HK media https://t.co/BDkVIebPx6 "	7/10/20
"#HongKong residents, from different parts of the world and working in different sectors in Hong Kong, told GT they welcome the  #nationalsecuritylaw which boosts their confidence in the city. https://t.co/MsUGCZMliy https://t.co/Upz1YaXxnD "	7/9/20
"Last year's unrest left uncertainties in the daily lives of millions of Hong Kong residents, who longed for a stable environment and future. With the #nationalsecuritylaw for #HongKong adopted on June 30, the situation is expected to change. https://t.co/MsUGCZMliy https://t.co/v3j2bgApig "	7/9/20
"Removing officers who joined illegal gathering will help #HongKong customs effectively implement the #NationalSecurityLaw for the city, as the customs could be used by external forces: experts https://t.co/thpeQACcrE https://t.co/1ekf3VgxDf "	7/9/20
