tweet	date
The Chinese military on Thu expressed strongly opposed  the US approval of a plan to sell about $2.22-billion worth of weapons to Taiwan and urged the US to immediately withdraw the sale and stop all forms of military contact with Taiwan: Ministry of National Defense. https://t.co/PFfi21x5sk 	2019-07-11
Chinese FM spokesperson on Tue urged the US to stop its military arms sales to Taiwan, which has violated #OneChina principle and damaged China’s sovereignty and security, in response to reports that the US has approved $2.2B-worth of arms sales to the island. https://t.co/KUMOV8x1BB 	2019-07-09
Nearly 800 mln #5G smartphones will be delivered in 2023 globally, while China's mainland, Taiwan, Hong Kong and Macao might account for 34 pct of the total shipments, forecasted global technology market analyst firm Canalys in a recent report. https://t.co/6kMJu0Me5N 	2019-07-07
🐼Giant panda "Yuanzai" enjoys a birthday cake at the Taipei Zoo, Taiwan, China. Yuanzai, the baby of two giant pandas, Tuantuan and Yuanyuan, celebrated its sixth birthday n July 6, 2019. https://t.co/E5H29djttq 	2019-07-06
The Ministry of Public Security of China (MPS) will ease rules for temporary driving permits in South China’s Hainan province from August 1 to facilitate the entry of foreigners and residents of Hong Kong, Macao and Taiwan. https://t.co/Zyb2TMztKB 	2019-07-06
The US continues to pursue the one-China policy, said US President Donald Trump when meeting President #XiJinping on the sidelines of #G20 Osaka summit on Sat. He made the remarks after President Xi expounded on the principles and position of Chinese government on Taiwan question https://t.co/BtVqWpX4yL 	2019-06-29
Any "Taiwan independence" separatist attempts to provoke, create confrontation between compatriots across the Strait is doomed to fail, a Chinese mainland spokesperson said Wed in response to Democratic Progressive Party administration's attempts to block cross-Strait exchanges. https://t.co/X6Jfx8BLOX 	2019-06-26
Chinese central government firmly supports #HKSAR on extradition bill amendments, which would allow the transfer of suspects wanted in the Chinese mainland, Taiwan and Macao, to prevent Hong Kong from becoming a “crime evasion paradise”, said China’s ambassador to the UN on Thur. https://t.co/q0ryJNg1Qs 	2019-06-14
The Hong Kong SAR govt on Sunday called for rational discussion on amendments to the fugitive offenders ordinance. The bill, which was prompted by the murder of a #HongKong resident in China's Taiwan, addresses deficiencies to ensure that Hong Kong remains a safe city. https://t.co/IUPPKnHvto 	2019-06-09
A group of 94 suspects from Taiwan, escorted by Chinese police, flew in Beijing on Fri from Spain, the first delivery of telecom fraud suspects in this scale from Europe. https://t.co/7vej2Nh7m3 	2019-06-07
Chinese mainland is firmly opposed to US arms sales to Taiwan, Chinese FM spokesperson said Thur, urging the US to abide by one-China principle and Sino-US joint communiques and stop military contact with Taiwan, including arms sales https://t.co/GxU1YaiYRk 	2019-06-06
China must be and will be reunified, said Chinese State Councilor and Defense Minister Wei Fenghe at Shangri-La Dialogue, warning against any attempts to separate Taiwan from China https://t.co/amZNICvrMJ https://t.co/LUel0bCTSo 	2019-06-02
Shanghai-based Fubon Bank (China) Co has received approval to issue credit cards in the Chinese mainland, becoming the first Taiwan-funded bank to be granted with such permission, according to a Chinese mainland spokesperson Wed. https://t.co/koAAVCV0Ms 	2019-05-30
Local lawmakers in #Taiwan, China, have legalized same-sex marriage in a first for Asia, according to local media reports. https://t.co/laY82PMSop 	2019-05-17
At Taipei Zoo, giant #pandas Tuantuan (male) and Yuanyuan (female) have drawn large crowds over the past 10 years. They were sent to Taiwan from the Chinese mainland in late 2008. In 2013, they had a baby called Yuanzai. https://t.co/AiyQ5GrkWH 	2019-05-07
Australia's government has been criticized by Chinese netizens for listing China's #Taiwan as a country in an official document on its attorney-general's department website. https://t.co/q4CyD65QCC 	2019-05-05
Rainbow village, a residential community, was painted with vibrant art in #Taichung city, Taiwan. The colorful site has become a tourist attraction of the city. https://t.co/hgcWvalUux 	2019-05-01
China closely followed the situation of US warships sailing through the #TaiwanStrait and urges the US side to deal with the Taiwan issue properly to avoid impacting China-US ties and peace and stability across the Taiwan Strait: FM spokesperson, Mon. (file pic) https://t.co/1VZa7mQU5N 	2019-04-29
A China's mainland spokesman said on Wed that the mainland has never interfered in elections in #Taiwan and that it never will, in response to recent comments by island authorities and the US, adding that "the accusation is nonsense and has ulterior motives behind it." https://t.co/4eCV8ekMED 	2019-04-24
A spokesman for the Ministry of National Defense said on Wed that China resolutely opposes the recent $500 million military deal between the US and Taiwan, calling the move "a complete mistake" and "very dangerous." https://t.co/zWdLo5irex 	2019-04-24
In the heartwarming video, nurses acted quickly to shelter newborns from 6.1-magnitude earthquake that struck Hualien, Taiwan, China https://t.co/8QAzqLHSK5 	2019-04-22
#UPDATE: All subway services were reportedly suspended in Taipei after the M6.7 #HualienEarthquake Thursday, one of the strongest to hit Taiwan in 5 years. There has been no report of casualties so far. https://t.co/D9QpdYH419 	2019-04-18
#BREAKING: A M-6.1 #earthquake jolted near Hualien County, SE China's Taiwan at 13:01 Thursday, according to China Earthquake Networks Center https://t.co/90vtGg9qVs 	2019-04-18
#BREAKING: Terry Gou, business tycoon who is the founder and chairman of Foxconn, confirms bid for Taiwan leadership in 2020 https://t.co/aWZ1ysoS95 	2019-04-17
Nobody should underestimate China's firm resolve and strong ability to protect its sovereignty and territorial integrity, a mainland spokesperson said Tuesday, in response to the Taiwan DPP administration's slander of the PLA regarding its patrol around China's island of Taiwan https://t.co/qUfKspyqov 	2019-04-16
PLA fighter jets flying across the Taiwan Strait is a regular training arrangement, said a State Council Taiwan Affairs Office spokesperson on Wed, in response to Taiwan authorities’ claim on March 31 that the move was "provocative and damaging the cross-strait status quo." https://t.co/rdvLzsolVP 	2019-04-10
A 5.0-magnitude #earthquake jolted the sea near #Hualien county, Taiwan, China on Tuesday night: China Earthquake Networks Center (CENC) https://t.co/4GJxO5TwPo 	2019-04-09
A Cathay Dragon flight from Kaohsiung to Hong Kong returned to Kaohsiung shortly after takeoff on Monday morning due to an engine fire caused by a suspected bird strike, Taiwan media reported. The plane, with 317 people on board, landed safely. https://t.co/53BJU0ITEp 	2019-04-07
China resolutely opposes any form of official exchanges and military ties between the US and Taiwan, a Chinese foreign ministry spokesperson said Thursday in response to reports that the US has been posting active military personnel at the American Institute in Taiwan since 2005 https://t.co/0FgiWAlZUv 	2019-04-04
35 Chinese cities (excluding Hong Kong, Macao, and Taiwan) had rail-based transit systems in operation by the end of 2018, according to the China Association of Metros. The combined length of the 185 urban rail transit lines in these cities reached 5,761 km. https://t.co/rYP22dAmRJ 	2019-04-04
#BREAKING: A M-5.1 #earthquake hit Taitung County of SE China's Taiwan at 09:56 am Thursday, according to China Earthquake Networks Center https://t.co/1J5qf2IdLP 	2019-04-03
#BREAKING: M5.7 earthquake hits near Taidong County on the southeastern coastline of China's island of Taiwan, according to China Earthquake Networks Center. No casualties reported so far. https://t.co/xuucFmuANG 	2019-04-02
Fairyland on earth! Aerial view of the seashore at Hualien City, Taiwan, China https://t.co/UCfeVmJhLG 	2019-04-02
Trade deals worth over 1B yuan ($149M) have been signed during Kaohsiung Mayor Han Kuo-yu's first visit across the Taiwan Strait to the Hong Kong and Macao SARs, Guangdong's Shenzhen, and Fujian's Xiamen, selling the city's agricultural and fishery products to mainland cities. https://t.co/xcQzetTUn4 	2019-03-27
China has lodged representations with the US and urges the US side to abide by the agreed #OneChina principle and carefully handle Taiwan-related issues after two US warships sailed through the Taiwan Strait. (file pic) https://t.co/sHTrnGRu8k 	2019-03-25
A 5.3-magnitude earthquake jolted the sea area near Taitung county, Taiwan, at 10:32 a.m. Friday, with a depth of 11km, according to the China Earthquake Networks Center (CENC). https://t.co/Mm93gM8UXN 	2019-03-07
President #XiJinping extended greetings to Chinese people of all ethnic groups, compatriots in Hong Kong, Macao and Taiwan, and overseas Chinese Sunday, ahead of #SpringFestival. https://t.co/3bRynBjq7t 	2019-02-03
China has been monitoring the situation and urges the US to abide by the agreed One-China principle and carefully handle Taiwan-related issues, the Chinese foreign ministry said on Friday in response to two US warships sailing through the Taiwan Strait on Thursday https://t.co/NOnGPjF3VX 	2019-01-25
Lin Qingxuan, a Taiwan essayist who has been awarded numerous prizes, passed away at the age of 65, local media reported. https://t.co/gxJLAjG2JN 	2019-01-22
A direct sea freight route opened on Saturday between Taiwan's Kaohsiung and Pingtan in Fujian province, drastically shortening shipping times from 2-3 days to just 9 hours for the 330-km journey, which links the island's fresh farm produce with mainland markets. https://t.co/J9oeHuiisx 	2019-01-21
Residents of #HongKong, #Macao, and #Taiwan are allowed to sign up and sit teaching qualification exams for primary and middle school teachers in the Chinese mainland, according to the website of the Ministry of Education (MOE) Thursday https://t.co/n5Dqw8TYbo 	2019-01-10
Taiwan will be guaranteed lasting peace after peaceful reunification, President Xi Jinping said on Wednesday. https://t.co/a53T7IHHMA 	2019-01-01
President Xi Jinping on Wednesday said the Taiwan question is China's internal affairs and allows no external interference. https://t.co/qpVXKNQSa5 	2019-01-01
President Xi Jinping proposed that the mainland and Taiwan conduct democratic consultation on cross-Strait relations and the future of the nation, and establish institutional arrangement for peaceful development of cross-Strait relations. https://t.co/b1lHFdpdKt 	2019-01-01
But Xi also made no promise to renounce the use of force, adding that this message doesn’t target compatriots in Taiwan, but the interference of external forces and the very small number of “Taiwan independence” separatists and their activities. https://t.co/QiabWiDZZH 	2019-01-01
Since 1949, the Communist Party of China (CPC), the Chinese government and the Chinese people have always unwaveringly taken resolving the Taiwan question to realize China's complete reunification as a historic task, President Xi Jinping said. https://t.co/SSatFH85FV 	2019-01-01
President Xi Jinping will attend a gathering in Beijing on Wed to commemorate the 40th anniversary of the "Message to Compatriots in Taiwan," which was issued in 1979 to proclaim major policies and principles of the peaceful reunification of China. Follow us for live coverage. https://t.co/csMWMUDuSr 	2019-01-01
President #XiJinping will deliver a speech at a gathering to commemorate the 40th anniversary of issuing Message to Compatriots in Taiwan, scheduled for Wednesday morning in Beijing. https://t.co/2ZZq9qxrXj https://t.co/Q4cqzlrbpU 	2018-12-31
Meet the people behind Taiwan Strait (#Fuzhou) Panda Caring Volunteer Service Group, a group of volunteers who have completed 10,000 hours of volunteer service to protect the Chinese people’s common national treasure: pandas. https://t.co/uPQ4fyUJUg https://t.co/8B41Hhbqzu 	2018-12-20
A 5.2-magnitude #earthquake struck the waters off the Hualien county of Taiwan at 5:21 am Sunday (Beijing Time), according to the China Earthquake Networks Center (CENC). https://t.co/DEz0AQvXDe 	2018-12-15
Today marks the 1st death anniversary of renowned poet, writer, educator Yu Kwang-chung.  Yu was most known for his poem "Nostalgia", in which he vividly described the relationship between people on either side of the #Taiwan Strait https://t.co/j1cvKBq7Wi 	2018-12-14
Chiang Pin-kung, former vice chairman of the Chinese Kuomintang (KMT) party, passed away Monday in Taipei at the age of 86, the KMT said in a statement. Chiang was also the former chairman of the Taiwan-based Straits Exchange Foundation (SEF). https://t.co/9BFvASI62J 	2018-12-10
Guangxi Zhuang Autonomous Region in South China will introduce a tax refund policy on Dec. 11 for foreigners staying in China within 183 days and people from Hongkong, Macao, and Taiwan https://t.co/El1A9k59d5 	2018-12-07
#BREAKING: M-5.6 #earthquake hit near Taiwan Strait at 07:57 am Monday, according to China Earthquake Networks Center https://t.co/Qrle4g3uGt 	2018-11-25
The Chinese mainland will continue to enhance solidarity with #Taiwan compatriots and follow a path of peaceful development of cross-Strait relations, State Council's Taiwan Affairs Office spokesperson said on Sun, after local elections in Taiwan announced results. (file pic) https://t.co/WAuCdtjOos 	2018-11-24
China firmly opposed any official contact and military links between the U.S. and #Taiwan, a Foreign Ministry spokesperson said Wednesday in response to the upcoming "U.S.-Taiwan Defense Industry Conference" in Maryland, U.S https://t.co/9vcF8KmH9y 	2018-10-31
China closely monitored the situation as US warships sailed through #TaiwanStrait on Mon and expressed concerns to the US side, Foreign Ministry said on Tue, urging the US to adhere to the one-China principle and three joint communiqués and prudently handle Taiwan-related issues https://t.co/SNccW8qet9 	2018-10-23
#BREAKING: M6.0 quake hits waters near #Hualian, South China's Taiwan on Tuesday, according to the China Earthquake Networks Center (CENC) https://t.co/gyzo21vrKy 	2018-10-23
#UPDATE: A preliminary investigation showed that speeding was the cause to Taiwan's worst train disaster in decades, which claimed 18 lives and left nearly 200 people injured Sunday. https://t.co/Otj6r8wRXi 	2018-10-22
VIDEO: Watch the shocking moment the train derails in Taiwan, killing at least 18 and injuring many others. https://t.co/qi275wdqHk 	2018-10-21
#UPDATE: Two mainland tourists were injured in the Taiwan train derailment and one of them is in serious condition, local authorities said Monday. The death toll stands at 18 and at least 187 others have been injured, according to the latest data. https://t.co/TqqM4IaSla 	2018-10-21
18 killed and 120 injured after a Puyuma Express derailed in Taiwan on Sunday. The accident took place when the express was en route from Shulin to Taitung. The No. 6432 Puyuma Express has a total of eight carriages, five of which overturned as the accident happened. https://t.co/kHPwjTbaDN 	2018-10-21
The mainland's Taiwan affairs office said Wed that China will safeguard its national sovereignty and territorial integrity and urged relevant parties to act with caution, in response to reports that the US is planning naval exercises in the #SouthChinaSea and #TaiwanStrait in Nov https://t.co/mQz1TNYRQx 	2018-10-16
Taiwan leader Tsai Ing-wen's speech on Wednesday showed the "sinister intention" to cooperate with anti-China forces in the West and will bring Taiwan into a more dangerous situation, said mainland spokesman for Taiwan affairs https://t.co/6Nv01UraKJ 	2018-10-10
China firmly opposes the US approval of $330 million worth of arms sales to Taiwan, a mainland spokesman said on Tuesday, adding China resolutely opposes any official contact and military links between the US and Taiwan. https://t.co/Ky6BGSA9wb 	2018-09-25
China on Tuesday expressed strong dissatisfaction and firm opposition to the U.S. approval of a 330 million U.S. dollar arms sales to Taiwan, and has lodged solemn representations with the U.S. side over the move https://t.co/pfejcwEJro 	2018-09-25
Rising embracement of reunification with mainland as dissatisfaction with authorities' handling of cross-strait ties reaches record high in Taiwan: polls https://t.co/TfLzQOJyRH https://t.co/uzZ5e7aUFa 	2018-09-18
Taiwan must stop infiltration and sabotage activities against Chinese mainland, urged a spokesperson for the Taiwan Affairs Office of the State Council on Sun, in response to recent media reports of Taiwan's intelligence agencies’ steal of intelligence and sabotage activities. https://t.co/LHvIlT5R1H 	2018-09-16
More than 22,000 Taiwan residents have applied for residence permits in the Chinese mainland by Sept. 10, said Taiwan Affairs Office of the State Council Wed. The new residence permits enable residents of Hong Kong, Macao and Taiwan to enjoy same public services. https://t.co/E8mRyBMHWa 	2018-09-12
No flexibility will be exceptional to one-China fundamental principle, China's Foreign Ministry said on Thur in response to the United Airlines' recent change on its official website, separating the Chinese mainland, Hong Kong and Taiwan as options for locations and currencies https://t.co/oMoSNTNGMf 	2018-08-30
Chinese netizens have called on Ikea to abide by the one-China principle, after discovering that the company's packaging lists the Taiwan island on par with China https://t.co/YgA0CfTUfc 	2018-08-28
China on Monday dismissed claims of #Taiwan' s Democratic Progressive Party that El Salvador agreed to establish diplomatic ties with the mainland after seeking $27 billion of "massive funding support", adding that the bilateral ties based on one-China principle https://t.co/jyLTHqjGLk 	2018-08-27
The official website for Test of English as a Foreign Language (#TOEFL) has changed its way of listing "Taiwan" to "Taiwan, China", falling in line with Beijing’s requirement and the testing location for admission tickets &amp; transcripts have also been changed to "Taiwan, China" https://t.co/yOQQA5ZhQE 	2018-08-24
There's no reason for anybody to criticize China-El Salvador ties, Chinese foreign ministry spokesman said on Wed, in response to US reviewing its relationship with El Salvador after the latter cut diplomatic ties with Taiwan in favor of Chinese mainland https://t.co/qgxjSflWxs 	2018-08-22
China and the Republic of El Salvador signed a joint communique in Beijing Tuesday on the establishment of diplomatic relations, after the Republic of El Salvador cut "diplomatic relations" with Taiwan. https://t.co/RYcFpQtuYZ 	2018-08-20
China has lodged solemn representations with the United States as Taiwan's leader Tsai Ing-wen visited its space agency NASA, Chinese foreign ministry spokesman said on Monday https://t.co/paUtHqQdAf 	2018-08-20
Aerial photos taken on July 20, 2018, show patches of paddy fields juxtaposed with the Pacific coastline of Hualien, southeast China's Taiwan. (Photo/Xinhua) https://t.co/UTC0N3vlwY 	2018-08-19
Residents from #HongKong, #Macao, and #Taiwan can apply for a mainland residence permit to enjoy better public services from Sept 1, according to a new regulation to be issued by the State Council. (file pic) https://t.co/XZXcFgzMKS 	2018-08-16
The Chinese mainland strongly opposes Taiwan's history textbook adjustment act as it will only further weaken cross-strait relations and intensify the nature of cross-strait confrontations, a spokesperson for the Taiwan Affairs Office of the State Council said on Wednesday. https://t.co/YmP1ODrU77 	2018-08-15
#Taiwan's first“Comfort Women” statue was unveiled in Tainan City on Tuesday, which is also the Internaitonal Comfort Women Day, to honor victims of Japanese military sexual slavery during WWII https://t.co/xKasUdj9nj 	2018-08-14
China on Tue expressed its firm opposition to the US Defense Authorization Act for Fiscal Year 2019 as it violates the #OneChinaPrinciple on seeking closer military ties with Taiwan, which will undermine mutual trust and bilateral cooperation: Ministry of National Defense. https://t.co/kppV5agXoj 	2018-08-14
Chinese mainland spokesperson on Monday mourned Taiwanese victims who died in a hospital fire and sent condolences to their families and the injured. https://t.co/RImLf088Db 	2018-08-13
At least 9 killed, 16 injured after a hospital in New Taipei City, southeast China's Taiwan, caught fire on Monday morning. The fire has been put out and the cause of the fire remains under investigation. https://t.co/MIzi0h7EHW 	2018-08-12
Taiwan residents will no longer need work permits when they are hired by enterprises on the Chinese mainland, meaning they will be treated the same as local residents, a mainland spokesman said on Wednesday. https://t.co/jDvNH7TfHX 	2018-08-08
Residents of Taiwan, Hong Kong and Macao will no longer need work permits when they are hired by enterprises on the Chinese mainland, approved earlier this month by the State Council, China's Cabinet https://t.co/52F656oLXN 	2018-08-07
Fujian, SE China's coastal province, starts piping water to Kinmen county of #Taiwan at 10am, Sunday. The 28km waterline will carry 34K cubic meters of water from Longhu Lake, 2nd largest freshwater lake in #Fujian to Kinmen daily, and will increase to 55K cubic meters in future. https://t.co/sFSdGX6dqq 	2018-08-04
A Chinese mainland spokesperson Friday reiterated the country's opposition against any official and military contact between the US and Taiwan, in response to a defense policy bill passed by the US Senate that endorses strengthening defense ties with Taiwan. https://t.co/ajVWGzZa7n 	2018-08-03
China’s foreign ministry on Tuesday called on the US to block the transit of Taiwan leader Tsai Ing-wen when she visits Belize and Paraguay next month, urging the US to honor its commitment to the one-China policy and not send any wrong signals to the “Taiwan independence” forces https://t.co/asrUFf3XJV 	2018-07-31
Chinese mainland spokesperson on Monday denounced #Taiwan's recent move to obstruct a mainland delegation's participation in an Asia-Pacific Economic Cooperation (APEC) meeting on digital innovation held in Taiwan on July 17 https://t.co/DJN9qwAWti 	2018-07-30
It's a normal arrangement, Chinese defense ministry spokesman said on Thur, responding to 50 PLA navy warships crossing the #TaiwanStrait from July 20 to 21. A routine live-fire drill in the #EastChinaSea involving these warships was also confirmed. https://t.co/Iu1K0P0gmg 	2018-07-26
Four American airlines, including United Airlines, informed the Civil Aviation Administration of China (#CAAC) on Wed they have revised their websites and will complete their updates in two weeks after CAAC asked them to list #Taiwan as part of China on their websites https://t.co/vclpovnxzD 	2018-07-26
#Commentary: US airlines change Taiwan references the right choice: China welcomes foreign companies, but they must abide by Chinese laws and regulations, respect China's sovereignty and territorial integrity, and respect the Chinese people. https://t.co/MkdHLDC1cE https://t.co/dsUlp5f8vJ 	2018-07-26
7 sailors from Chinese mainland were detained by Taiwan authorities on Tue after their cargo ship entered a so-called “marine protected area” in Jinmen on its way to Fujian from Guangdong, Taiwan media reported. The ship faces a maximum fine of about $325,000, said the reports. https://t.co/MwDDdbYuT4 	2018-07-25
China Wed expressed strong dissatisfaction to a US defense spending bill that includes propositions aimed at China, like strengthening defense ties w/ Taiwan &amp; studying China's "coercive activities" in the S China Sea, urging the US not to disrupt development of bilateral ties https://t.co/nZ1WNlbGWm 	2018-07-25
It was the right decision for the East Asian Olympic Committee (#EAOC) to cancel next year's East Asian Youth Games, originally scheduled to be held in Taiwan, due to some provocative actions by some groups on the island, a Chinese mainland spokesperson said Wednesday https://t.co/O2vm6WR3wL 	2018-07-25
China appreciates US airlines' action and hopes foreign enterprises to abide by Chinese laws, Chinese foreign ministry spokesman said on Wed, after 44 foreign airlines, including three major US airlines, changed #Taiwan reference before the deadline on July 25 https://t.co/cMz5NBrCRn 	2018-07-25
Let's wait and see, Chinese Foreign Ministry spokesman said on Tue, in response to a question if US airlines reject to change their identification of #Taiwan before the deadline on July 25; the spokesman reiterated that the one-China principle is not negotiable https://t.co/W0vgj4Jz78 	2018-07-24
Just like water boiling! Thousands of fish leap out of water at the same time in Jilong, Taiwan https://t.co/q8A6dc4vdk 	2018-07-23
The bravest hitchhiker: A small but plucky bird was seen taking a free ride on the back of a large serpent eagle. The amusing and bizarre moment was captured by a photographer in Taipei, China’s #Taiwan. https://t.co/sMKgFoB5gz 	2018-07-20
Chinese mainland has released new measures to expedite preferential policies for Taiwan compatriots, making it easier for them in terms of employment, housing, investment, business, education for children, and other fields in Tianjin, Zhejiang, Hubei, and Kunshan. https://t.co/0QWloQnG68 	2018-07-16
#XiJinping, general secretary of the #CPC Central Committee, Friday called on compatriots across Taiwan Straits to uphold the one-China principle, oppose "Taiwan independence" &amp; expand communications in all areas while meeting with former KMT chairman Lien Chan in Beijing https://t.co/OUL4v7drvk 	2018-07-13
Giant panda "Yuan Zai" celebrated its 5th birthday at Taipei Zoo in Taipei, southeast China's #Taiwan on July 6 (Photo/Xinhua) https://t.co/kY0LmfD0x6 	2018-07-06
Lien Chan, former chairman of the Chinese Kuomintang (KMT) party, will lead a delegation from #Taiwan to Beijing from July 12 to 14, a mainland spokesperson said on Friday. (file pic) https://t.co/YG6uO9Gnac 	2018-07-06
China appreciates @airindiain's move to replace "Taiwan" with "Chinese Taipei" on its website, foreign ministry spokesman said Thur, adding that the change shows the Indian carrier respects the fact that there is only one China in the world and Taiwan is an integral part of China https://t.co/hYBy2bQgYi 	2018-07-05
#BREAKING: Magnitude 4.3 earthquake rocks Taidong County, south China's Taiwan (CENC) https://t.co/1BCVXsGO15 	2018-07-03
"One-China principle nonnegotiable": In response to reports that China rejected a US request to discuss how US airlines describe Taiwan, the Foreign Ministry said foreign companies are welcome, but must respect the country's sovereignty and territorial integrity. https://t.co/Ps7bxAc4XM 	2018-06-29
No one can deny the existence of the 1992 Consensus, a mainland spokesman said Wed in response to Taiwan leaders' recent high-profile refusal to affirm the consensus, warning compatriots on both sides to be vigilant about their political aims. https://t.co/pMPExa0Woz 	2018-06-26
A Chinese naval flotilla from Eastern Theater Command has launched live-fire exercise in the high seas and passed through #TaiwanStrait and Bashi Channel since its sailing on June 17th. https://t.co/p9toguWVRn 	2018-06-25
China will impose anti-dumping measures on styrene imported from the US, South Korea and the Taiwan region starting from Saturday, the commerce ministry announced on Friday https://t.co/3Hxd99QmJZ 	2018-06-22
Taiwan residents show increasingly positive attitude toward mainland: poll https://t.co/3V5CZ4j9hG https://t.co/yARuKag1hd 	2018-06-19
A Youtuber from China’s #Taiwan has completed a 72-hour #cashless life challenge in Shanghai. Are you ready to take the challenge too?https://t.co/CRjR0KhO8A https://t.co/g7ygXlRNRF 	2018-06-14
China firmly opposes of any form of official exchanges and contact between US and Taiwan and has lodged solemn representation with US over the relocation of the  “American Institute in Taiwan," said a spokesman for the Taiwan Affairs Office of the State Council on Wednesday. https://t.co/cOFHgasmce 	2018-06-13
#China lodges solemn representations to the US for relocating the “American Institute in Taiwan.” Foreign Ministry spokesperson Geng Shuang said at the daily press briefing on Tuesday. The issue seriously violates the One-China principle and the three China-US joint communiques. https://t.co/ITSWMN4USi 	2018-06-12
In response to reports that the US is considering sending warship through Taiwan Strait, China’s foreign ministry urged the US to act with caution on Taiwan issue and abide by the one-China principle and 3 joint communiques to avoid damaging ties and regional peace and stability https://t.co/1uGnguLnCO 	2018-06-05
An F-16 jet crashed during a military drill in northern Taiwan on Monday, according to local media. Wreckage of the plane has been found but the pilot remains missing, reports say. https://t.co/UKoB3Xh5BK 	2018-06-04
China has resolve and capability to defend its sovereignty, said He Lei, head of Chinese delegation to Shangri-La Dialogue, on Saturday in response to US Defense Secretary Jim Mattis' claim that US would continue to supply weapons to #Taiwan https://t.co/SWwl0jZyUG 	2018-06-02
#BREAKING: M4.3 #earthquake rocks Nantou County, south China's Taiwan on Saturday (CENC) https://t.co/c6Z2CnQw5J 	2018-06-01
The Taiwan Cultural and Creative team restored the frescoes of the 220th cave in Dunhuang, exhibiting 159 dancers, musicians, gods, and animals in the “Amitabha Pure Land Transfiguration”. Their facial expressions are life-like and three-dimensional. 	2018-05-25
#UPDATE: China appreciates Burkina Faso's decision to sever "diplomatic ties" with Taiwan, Chinese Foreign Ministry says on Thursday. https://t.co/s6rUiX3Qb0 	2018-05-24
#Breaking: Burkina Faso has ended diplomatic ties with #Taiwan, Reuters reports citing a statement issued by Burkina Faso's foreign ministry. https://t.co/uhQSlPc1Ii 	2018-05-24
Muji (Shanghai) Co, a subsidiary of the well-known Japanese retailer #Muji, is fined about $31,300 by local authorities for violating China’s Advertising Law, as the group incorrectly marked China’s island of Taiwan as a country and sold products labeled with “MADE IN TAIWAN” https://t.co/ihLuVtDM1V 	2018-05-23
#China welcomed the World Health Assembly's (#WHA) decision not to include a proposal to make #Taiwan an observer in the conference's provisional agenda, a spokeperson of China's Foreign Ministry told a news briefing on Tuesday. https://t.co/hymy0c6VIK 	2018-05-22
China's J-20 fighter jet -- a warcraft that can act as both "spear" and "commander" in battle, will definitely conduct patrols over the island of Taiwan, said military expert Wang Mingliang. https://t.co/EHNYTMoC1t 	2018-05-18
The Chinese mainland will continue to promote implementation of 31 preferential policies aiming to improve people's lives in #Taiwan, which cover fields including education, culture and tourism, said An Fengshan, spokesperson for the Taiwan Affairs Office of the State Council https://t.co/ndcCjk70qX 	2018-05-16
"No way out" for Taiwan independence, said An Fengshan, spokesman for the State Council's Taiwan Affairs Office on Wed at a press conference, adding that the PLA's  military drills and island patrols are intended to send a clear message https://t.co/2VrydI48zF 	2018-05-16
Former Taiwan leader Ma Ying-jeou was sentenced to 4 months in jail on Tue by the Taiwan High Court for leaking classified information, which overturned the previous not guilty verdict from a lower court, according to local media. https://t.co/GCApI4hW0P 	2018-05-15
WATCH: The PLA air force conducts patrol training over China's island of #Taiwan on Friday. Su-35 fighter jets flew over the Bashi Channel in formation with the H-6Ks for the first time, which marks a new breakthrough in island patrol patterns, a military spokesperson said. https://t.co/3APsOapVHF 	2018-05-11
China’s air force carried out an operation in its eastern and southern theaters, dispatching bombers and reconnaissance planes around Taiwan on Friday. It was the first time for Su-35 fighter jets to fly over the Bashi Channel in formation with H-6K bombers, a spokesperson said. https://t.co/bjP7LESOHh 	2018-05-11
The Chinese Foreign Ministry on Sun urged foreign companies operating in China to respect the country's sovereignty and territorial integrity, after a US statement objected to China's requirement that foreign companies stop listing #HongKong, #Macao, and #Taiwan as "countries." https://t.co/XmntZlviXK 	2018-05-06
#BREAKING: A 5.2-magnitude #earthquake jolted the waters off Taiwan's Hualien County at 7:47 a.m. Wednesday (Beijing Time), according to the China Earthquake Networks Center. https://t.co/BQRlk39HsA 	2018-05-01
Chinese army will take further actions if secessionist "#Taiwan independence" forces persist, spokesperson for the Ministry of National Defense said on Thur https://t.co/WWeTZKl3zd 	2018-04-26
China's air force says it sent multiple aircraft, including the H-6K bomber, to patrol around Taiwan island on Thursday https://t.co/axqA4IwpyW 	2018-04-26
#Taiwan is allowed to participate in international events, only based on acceptance of the one-China principle, Chinese mainland spokesperson Wed reiterated, in response to an inquiry regarding the island's desire to attend the annual World Health Assembly (WHA) meeting in May. https://t.co/PkdGinssVK 	2018-04-25
China will take further steps if Taiwan independence forces keep on acting recklessly, the mainland's Taiwan affairs office warned on Wednesday https://t.co/JE35Jm1W6A 	2018-04-24
Accumulated investment in the Chinese mainland made by listed companies in Taiwan expanded to about $78 billion by the end of 2017, 1.47 percent higher than that of 2016, the island's financial supervisory authority said Tuesday. https://t.co/aWKEKSqYG2 	2018-04-24
Any attempt to separate #Taiwan from China is doomed to fail, Chinese mainland spokesman responded to the remarks of the island's executive head, Lai Ching-te, on "Taiwan independence" https://t.co/TBF79OYSOC 	2018-04-19
